District,Unit  ,Inci_no   ,incid_descrip,Alm_d  m            ,Disp_d    m           ,No  if_d    m          ,Roll_d    m           ,Arv_d    m            ,In_d    m             ,City                     ,Zip       ,Shift,Lattitude,Longitude
New North End,L4,19-0005361,EMS call,8/30/2019 10:49,8/30/2019 10:49,8/30/2019 10:49,8/30/2019 10:50,8/30/2019 10:55,8/30/2019 11:07,BURLINGTON,5401,C,44.45540169,-73.19787411
Hill Section,A5,19-0002494,EMS call,4/26/2019 15:03,4/26/2019 15:03,4/26/2019 15:09,4/26/2019 15:09,4/26/2019 15:12,4/26/2019 15:58,BURLINGTON,5401,C,44.48448107,-73.16248829
New North End,L4,19-0002547,Assist invalid,4/28/2019 14:14,4/28/2019 14:14,4/28/2019 14:15,4/28/2019 14:17,4/28/2019 14:18,4/28/2019 14:24,BURLINGTON,5408,B,44.50367156,-73.21919269
,A1,19-0002730,,5/7/2019 10:40,5/7/2019 10:40,5/7/2019 10:41,5/7/2019 10:47,5/7/2019 10:54,5/7/2019 11:43,SOUTH BURLINGTON,5403,,44.43841521,-73.19142859
New North End,L4,19-0006871,Police matter  Includes incidents where FD is called to a scene that should be handled by the police,10/31/2019 11:23,10/31/2019 11:23,10/31/2019 11:24,10/31/2019 11:26,10/31/2019 11:27,10/31/2019 11:29,BURLINGTON,5408,B,44.49619323,-73.25619964
South End,E1,19-0004500,No incident found on arrival at dispatch address,7/25/2019 7:57,7/25/2019 7:57,7/25/2019 7:59,7/25/2019 8:00,7/25/2019 8:04,7/25/2019 8:12,BURLINGTON,5401,C,44.47675663,-73.2169793
Downtown,E1,19-0007271,"Alarm system activation (no fire), unintentional",11/15/2019 9:25,11/15/2019 9:25,11/15/2019 9:27,11/15/2019 9:29,11/15/2019 9:33,11/15/2019 9:39,BURLINGTON,5401,B,44.4771298,-73.25748792
Downtown,E1,19-0004503,EMS call,7/25/2019 9:46,7/25/2019 9:46,7/25/2019 9:47,7/25/2019 9:47,7/25/2019 9:52,7/25/2019 10:07,BURLINGTON,5401,C,44.49144569,-73.23987099
Hill Section,T1,19-0005043,Smoke detector activation due to malfunction,8/16/2019 17:42,8/16/2019 17:42,8/16/2019 17:42,8/16/2019 17:44,8/16/2019 17:48,8/16/2019 17:56,BURLINGTON,5401,A,44.46583945,-73.1908303
Downtown,E1,19-0004582,Smoke detector activation due to malfunction,7/28/2019 2:20,7/28/2019 2:20,7/28/2019 2:21,7/28/2019 2:22,7/28/2019 2:24,7/28/2019 2:26,BURLINGTON,5401,B,44.44797589,-73.20757343
Downtown,E1,19-0005054,EMS call,8/17/2019 3:54,8/17/2019 3:54,8/17/2019 3:54,8/17/2019 3:56,8/17/2019 3:57,8/17/2019 4:07,BURLINGTON,5401,B,44.47869657,-73.19448066
Downtown,E1,19-0004598,"Combustible and flammable gas or liquid spills or leaks, other",7/28/2019 11:33,7/28/2019 11:33,7/28/2019 11:34,7/28/2019 11:34,7/28/2019 11:34,7/28/2019 11:40,BURLINGTON,5401,C,44.46005102,-73.20209132
Downtown,E1,19-0005060,Assist police or other governmental agency,8/17/2019 9:15,8/17/2019 9:15,8/17/2019 9:16,8/17/2019 9:16,8/17/2019 9:16,8/17/2019 9:25,BURLINGTON,5401,B,44.49043746,-73.23527289
Downtown,E1,19-0004674,EMS call,7/30/2019 23:48,7/30/2019 23:48,7/30/2019 23:49,7/30/2019 23:51,7/30/2019 23:53,7/30/2019 23:56,BURLINGTON,5401,B,44.46734135,-73.1825677
Downtown,E1,19-0005073,EMS call,8/17/2019 22:15,8/17/2019 22:15,8/17/2019 22:15,8/17/2019 22:18,8/17/2019 22:20,8/17/2019 22:36,BURLINGTON,5401,B,44.48252004,-73.21920692
Downtown,E1,19-0004821,EMS call,8/6/2019 8:47,8/6/2019 8:47,8/6/2019 8:48,8/6/2019 8:49,8/6/2019 8:49,8/6/2019 9:01,BURLINGTON,5401,C,44.47938941,-73.22287056
Downtown,E1,19-0005138,EMS call,8/19/2019 22:52,8/19/2019 22:52,8/19/2019 22:52,8/19/2019 22:55,8/19/2019 22:57,8/19/2019 23:17,BURLINGTON,5401,A,44.46391264,-73.18546262
Downtown,E1,19-0004931,EMS call,8/10/2019 22:23,8/10/2019 22:23,8/10/2019 22:23,8/10/2019 22:23,8/10/2019 22:24,8/10/2019 22:35,BURLINGTON,5401,A,44.4731033,-73.17617939
Hill Section,T1,19-0005169,EMS call,8/21/2019 9:55,8/21/2019 9:55,8/21/2019 9:55,8/21/2019 9:57,8/21/2019 9:59,8/21/2019 10:10,BURLINGTON,5401,C,44.46945101,-73.23241235
New North End,E1,19-0001243,EMS call,2/26/2019 10:34,2/26/2019 10:34,2/26/2019 11:03,2/26/2019 11:04,2/26/2019 11:06,2/26/2019 11:08,BURLINGTON,5408,A,44.50440245,-73.25256662
Downtown,E1,19-0005484,EMS call,9/4/2019 5:27,9/4/2019 5:27,9/4/2019 5:29,9/4/2019 5:29,9/4/2019 5:32,9/4/2019 5:49,BURLINGTON,5401,B,44.48833239,-73.21467631
Old North End,T1,19-0001397,"Good intent call, other",3/6/2019 8:01,3/6/2019 8:01,3/6/2019 8:02,3/6/2019 8:03,3/6/2019 8:06,3/6/2019 8:11,BURLINGTON,5401,C,44.5004841,-73.20534333
Downtown,22A1,18-0005013,EMS call,8/17/2018 16:16,8/17/2018 16:16,8/17/2018 16:18,8/17/2018 16:21,8/17/2018 16:25,8/17/2018 16:44,BURLINGTON,5401,C,44.46622987,-73.23233855
Hill Section,T1,19-0001398,EMS call,3/6/2019 8:41,3/6/2019 8:41,3/6/2019 8:42,3/6/2019 8:44,3/6/2019 8:48,3/6/2019 9:01,BURLINGTON,5401,C,44.45701677,-73.21636032
New North End,L4,19-0003716,EMS call,6/20/2019 17:03,6/20/2019 17:03,6/20/2019 17:03,6/20/2019 17:05,6/20/2019 17:07,6/20/2019 17:16,BURLINGTON,5408,A,44.51368069,-73.25724591
Downtown,E1,19-0001439,EMS call,3/8/2019 13:33,3/8/2019 13:33,3/8/2019 13:34,3/8/2019 13:36,3/8/2019 13:36,3/8/2019 13:48,BURLINGTON,5401,B,44.46621501,-73.21552126
New North End,L4,19-0003804,EMS call,6/24/2019 9:25,6/24/2019 9:25,6/24/2019 9:28,6/24/2019 9:29,6/24/2019 9:35,6/24/2019 9:39,BURLINGTON,5408,B,44.48962659,-73.23538753
Hill Section,E1,19-0001548,EMS call where injured party has been transported by a non-fire service agency or left the scene prior to arrival,3/14/2019 5:30,3/14/2019 5:30,3/14/2019 5:30,3/14/2019 5:30,3/14/2019 5:32,3/14/2019 5:46,BURLINGTON,5401,B,44.47099907,-73.1896458
New North End,L4,18-0005024,Animal rescue,8/18/2018 6:37,8/18/2018 6:37,8/18/2018 6:38,8/18/2018 6:38,8/18/2018 6:38,8/18/2018 6:44,BURLINGTON,5408,A,44.51281099,-73.23567431
Downtown,E1,19-0001772,EMS call,3/24/2019 14:04,3/23/2019 23:00,3/24/2019 14:04,3/24/2019 14:06,3/24/2019 14:08,3/24/2019 14:14,BURLINGTON,5401,C,44.4561826,-73.20778479
New North End,L4,19-0007167,EMS call,11/10/2019 14:00,11/10/2019 14:00,11/10/2019 14:00,11/10/2019 14:01,11/10/2019 14:04,11/10/2019 14:26,BURLINGTON,5408,C,44.5063523,-73.26758193
Downtown,E1,18-0004569,EMS call,7/31/2018 21:58,7/31/2018 21:58,7/31/2018 21:59,7/31/2018 22:04,7/31/2018 22:04,7/31/2018 22:24,BURLINGTON,5401,A,44.48303291,-73.23991685
New North End,L4,19-0002521,EMS call,4/27/2019 13:31,4/27/2019 13:31,4/27/2019 13:32,4/27/2019 13:33,4/27/2019 13:36,4/27/2019 13:50,BURLINGTON,5408,A,44.52427229,-73.2306135
Old North End,E1,18-0004620,EMS call,8/3/2018 0:26,8/3/2018 0:26,8/3/2018 0:26,8/3/2018 0:31,8/3/2018 0:33,8/3/2018 0:48,BURLINGTON,5401,C,44.47878248,-73.20938926
New North End,L4,19-0005777,EMS call,9/15/2019 8:39,9/15/2019 8:39,9/15/2019 8:40,9/15/2019 8:41,9/15/2019 8:44,9/15/2019 9:02,BURLINGTON,5408,A,44.49818994,-73.27694488
Downtown,T1,19-0000114,Burlington Fire Department - Contractor Billable False Alarm,1/7/2019 7:46,1/7/2019 7:46,1/7/2019 7:46,1/7/2019 7:49,1/7/2019 7:51,1/7/2019 7:54,BURLINGTON,5401,B,44.49327637,-73.18861542
Downtown,T1,18-0007771,EMS call,12/15/2018 16:51,12/15/2018 16:51,12/15/2018 16:52,12/15/2018 16:54,12/15/2018 16:56,12/15/2018 17:07,Burlington,5401,C,44.47374259,-73.24777899
Downtown,E1,19-0001796,EMS call,3/25/2019 18:12,3/25/2019 18:12,3/25/2019 18:12,3/25/2019 18:14,3/25/2019 18:15,3/25/2019 18:23,BURLINGTON,5401,A,44.50421424,-73.20414669
New North End,22A1,18-0007801,EMS call,12/17/2018 6:01,12/17/2018 6:01,12/17/2018 6:02,12/17/2018 6:04,12/17/2018 6:12,12/17/2018 7:03,BURLINGTON,5408,B,44.52268456,-73.24135557
Downtown,E1,19-0001949,EMS call,4/2/2019 8:04,4/2/2019 8:04,4/2/2019 8:04,4/2/2019 8:06,4/2/2019 8:08,4/2/2019 8:55,BURLINGTON,5401,C,44.45459776,-73.18867799
Downtown,E1,19-0000004,EMS call,12/31/2018 19:46,12/31/2018 19:46,12/31/2018 19:48,12/31/2018 19:48,12/31/2018 19:50,12/31/2018 20:46,BURLINGTON,5401,A,44.47605352,-73.19562655
Downtown,E1,19-0002007,EMS call,4/4/2019 22:24,4/4/2019 22:24,4/4/2019 22:25,4/4/2019 22:27,4/4/2019 22:28,4/4/2019 22:30,BURLINGTON,5401,B,44.49594188,-73.20281099
Downtown,E1,19-0000078,"System or detector malfunction, other",1/4/2019 9:55,1/4/2019 9:55,1/4/2019 9:59,1/4/2019 9:59,1/4/2019 9:59,1/4/2019 10:15,BURLINGTON,5401,B,44.48833132,-73.25377248
Downtown,E1,19-0002213,EMS call,4/14/2019 1:10,4/14/2019 1:10,4/14/2019 1:10,4/14/2019 1:14,4/14/2019 1:14,4/14/2019 1:33,BURLINGTON,5401,B,44.48357531,-73.22507651
Downtown,E1,19-0005256,EMS call,8/25/2019 15:03,8/25/2019 15:03,8/25/2019 15:03,8/25/2019 15:04,8/25/2019 15:05,8/25/2019 15:11,BURLINGTON,5401,A,44.48543179,-73.19932371
Downtown,E1,19-0002216,No incident found on arrival at dispatch address,4/14/2019 5:38,4/14/2019 5:38,4/14/2019 5:38,4/14/2019 5:40,4/14/2019 5:43,4/14/2019 5:51,BURLINGTON,5401,C,44.47516269,-73.24766497
Hill Section,E6,19-0000110,Water or steam leak,1/7/2019 4:57,1/7/2019 4:57,1/7/2019 4:58,1/7/2019 5:02,1/7/2019 5:02,1/7/2019 5:09,BURLINGTON,5401,B,44.49947319,-73.21492388
Downtown,E1,19-0003979,EMS call,7/2/2019 22:30,7/2/2019 22:30,7/2/2019 22:31,7/2/2019 22:33,7/2/2019 22:36,7/2/2019 22:44,BURLINGTON,5401,A,44.45882822,-73.2203865
New North End,E6,18-0005061,EMS call,8/20/2018 3:24,8/20/2018 3:24,8/20/2018 3:25,8/20/2018 3:28,8/20/2018 3:29,8/20/2018 3:41,BURLINGTON,5408,C,44.49777882,-73.23498903
Downtown,T1,19-0004210,Smoke detector activation due to malfunction,7/12/2019 21:13,7/12/2019 21:13,7/12/2019 21:13,7/12/2019 21:18,7/12/2019 21:19,7/12/2019 21:21,BURLINGTON,5401,B,44.48539516,-73.20212462
New North End,E6,18-0005195,EMS call,8/25/2018 15:01,8/25/2018 15:01,8/25/2018 15:01,8/25/2018 15:03,8/25/2018 15:05,8/25/2018 15:12,BURLINGTON,5408,B,44.50364944,-73.22865071
Downtown,E1,19-0004212,EMS call,7/13/2019 3:38,7/13/2019 3:38,7/13/2019 3:38,7/13/2019 3:40,7/13/2019 3:42,7/13/2019 3:48,BURLINGTON,5401,C,44.48582588,-73.22327583
Downtown,E6,19-0006180,EMS call,10/2/2019 15:33,10/2/2019 15:33,10/2/2019 15:34,10/2/2019 15:35,10/2/2019 15:36,10/2/2019 15:58,BURLINGTON,5401,C,44.50175562,-73.20535884
Downtown,E1,19-0004274,EMS call,7/15/2019 13:04,7/15/2019 13:04,7/15/2019 13:05,7/15/2019 13:06,7/15/2019 13:08,7/15/2019 13:35,BURLINGTON,5401,B,44.47280579,-73.20359036
Old North End,E6,19-0006252,EMS call,10/5/2019 11:13,10/5/2019 11:13,10/5/2019 11:13,10/5/2019 11:13,10/5/2019 11:16,10/5/2019 11:37,BURLINGTON,5401,C,44.48129037,-73.19671821
Downtown,T1,19-0004298,"Defective elevator, no occupants",7/16/2019 10:36,7/16/2019 10:36,7/16/2019 10:39,7/16/2019 10:39,7/16/2019 10:42,7/16/2019 10:44,BURLINGTON,5401,C,44.49045957,-73.19234865
Downtown,E6,19-0002619,EMS call,5/1/2019 20:44,5/1/2019 20:44,5/1/2019 20:44,5/1/2019 20:48,5/1/2019 20:50,5/1/2019 21:05,BURLINGTON,5401,B,44.49568202,-73.21461995
Downtown,T1,19-0004394,"Smoke detector activation (no fire), unintentional",7/20/2019 7:29,7/20/2019 7:29,7/20/2019 7:29,7/20/2019 7:31,7/20/2019 7:34,7/20/2019 8:26,BURLINGTON,5401,A,44.47493837,-73.2274439
South End,E6,19-0005716,EMS call,9/13/2019 8:13,9/13/2019 8:13,9/13/2019 8:13,9/13/2019 8:15,9/13/2019 8:17,9/13/2019 8:37,BURLINGTON,5401,B,44.45601823,-73.22993318
South End,22A1,19-0004508,EMS call where injured party has been transported by a non-fire service agency or left the scene prior to arrival,7/25/2019 13:07,7/25/2019 13:07,7/25/2019 13:10,7/25/2019 13:11,7/25/2019 13:26,7/25/2019 13:56,BURLINGTON,5401,C,44.44303703,-73.21275644
New North End,E6,19-0001929,EMS call,4/1/2019 4:14,4/1/2019 4:14,4/1/2019 4:15,4/1/2019 4:17,4/1/2019 4:19,4/1/2019 4:30,BURLINGTON,5408,B,44.52918469,-73.27177946
Downtown,T1,19-0005760,EMS call,9/14/2019 16:37,9/14/2019 16:37,9/14/2019 16:37,9/14/2019 16:39,9/14/2019 16:41,9/14/2019 17:02,BURLINGTON,5401,C,44.47480455,-73.20133767
New North End,E6,19-0007549,"Smoke detector activation (no fire), unintentional",11/27/2019 7:08,11/27/2019 7:08,11/27/2019 7:10,11/27/2019 7:10,11/27/2019 7:14,11/27/2019 7:21,BURLINGTON,5408,B,44.49700195,-73.24828789
Downtown,E1,19-0005031,EMS call,8/15/2019 18:16,8/15/2019 18:16,8/15/2019 18:16,8/15/2019 18:18,8/15/2019 18:21,8/15/2019 18:31,BURLINGTON,5401,C,44.49266349,-73.20842276
New North End,A2,19-0006572,Assist invalid,10/18/2019 5:40,10/18/2019 5:40,10/18/2019 5:40,10/18/2019 5:41,10/18/2019 5:46,10/18/2019 5:52,BURLINGTON,5408,A,44.5021948,-73.2293765
Downtown,T1,19-0005104,"Smoke detector activation (no fire), unintentional",8/19/2019 5:14,8/19/2019 5:14,8/19/2019 5:15,8/19/2019 5:17,8/19/2019 5:19,8/19/2019 5:24,BURLINGTON,5401,A,44.45716666,-73.22543538
Old North End,A2,18-0005739,EMS call,9/16/2018 15:06,9/16/2018 15:06,9/16/2018 15:06,9/16/2018 15:06,9/16/2018 15:08,9/16/2018 15:40,BURLINGTON,5401,C,44.49504139,-73.23732673
Downtown,E1,19-0005407,EMS call,8/31/2019 18:40,8/31/2019 18:40,8/31/2019 18:40,8/31/2019 18:43,8/31/2019 18:43,8/31/2019 19:06,BURLINGTON,5401,A,44.47039772,-73.20607999
Hill Section,E1,19-0001153,Motor vehicle accident with injuries,2/22/2019 10:04,2/22/2019 10:04,2/22/2019 10:07,2/22/2019 10:07,2/22/2019 10:12,2/22/2019 10:33,BURLINGTON,5401,C,44.48517767,-73.18344332
Downtown,T1,18-0007671,Assist invalid,12/11/2018 13:38,12/11/2018 13:38,12/11/2018 13:39,12/11/2018 13:44,12/11/2018 13:44,12/11/2018 13:50,BURLINGTON,5401,B,44.48881127,-73.21604955
Downtown,E1,19-0003447,EMS call,6/10/2019 10:05,6/10/2019 10:05,6/10/2019 10:05,6/10/2019 10:06,6/10/2019 10:08,6/10/2019 10:23,BURLINGTON,5401,C,44.47655144,-73.22913215
Old North End,22A1,19-0006728,EMS call where injured party has been transported by a non-fire service agency or left the scene prior to arrival,10/24/2019 20:57,10/24/2019 20:57,10/24/2019 20:58,10/24/2019 21:06,10/24/2019 21:06,10/24/2019 21:38,BURLINGTON,5401,A,44.46793443,-73.2029299
Downtown,22A1,19-0003502,EMS call where injured party has been transported by a non-fire service agency or left the scene prior to arrival,6/12/2019 10:05,6/12/2019 10:05,6/12/2019 10:10,6/12/2019 10:13,6/12/2019 10:19,6/12/2019 11:31,BURLINGTON,5401,B,44.45528296,-73.23318545
Downtown,22A1,18-0005561,EMS call where injured party has been transported by a non-fire service agency or left the scene prior to arrival,9/10/2018 5:31,9/10/2018 5:31,9/10/2018 5:34,9/10/2018 5:35,9/10/2018 5:35,9/10/2018 5:49,Burlington,5401,C,44.49768276,-73.20954154
Downtown,E1,19-0003685,EMS call,6/19/2019 15:46,6/19/2019 15:46,6/19/2019 15:47,6/19/2019 15:48,6/19/2019 15:49,6/19/2019 16:02,BURLINGTON,5401,C,44.46595412,-73.19870966
Downtown,T1,18-0005770,"Heat from short circuit (wiring), defective or worn insulation",9/18/2018 2:51,9/18/2018 2:51,9/18/2018 2:52,9/18/2018 2:54,9/18/2018 2:55,9/18/2018 2:58,BURLINGTON,5401,A,44.47896606,-73.17351599
Downtown,E1,19-0003752,EMS call,6/22/2019 5:51,6/22/2019 5:51,6/22/2019 5:52,6/22/2019 5:53,6/22/2019 5:54,6/22/2019 6:10,BURLINGTON,5401,C,44.49117984,-73.22153873
Old North End,T1,18-0005917,"Fuel burner/boiler, delayed ignition or malfunction, where flames cause no damage outside the fire box",9/23/2018 3:54,9/23/2018 3:54,9/23/2018 3:54,9/23/2018 3:59,9/23/2018 3:59,9/23/2018 4:14,BURLINGTON,5401,A,44.46604451,-73.21652358
Downtown,E1,19-0003774,EMS call,6/23/2019 6:54,6/23/2019 6:54,6/23/2019 6:55,6/23/2019 6:56,6/23/2019 6:57,6/23/2019 7:11,BURLINGTON,5401,A,44.50039482,-73.20548502
Old North End,E1,18-0005933,No incident found on arrival at dispatch address,9/23/2018 11:19,9/23/2018 11:19,9/23/2018 11:19,9/23/2018 11:22,9/23/2018 11:27,9/23/2018 11:28,BURLINGTON,5401,A,44.48788552,-73.19980882
Downtown,E1,19-0003791,EMS call,6/23/2019 17:12,6/23/2019 17:12,6/23/2019 17:13,6/23/2019 17:14,6/23/2019 17:15,6/23/2019 17:24,BURLINGTON,5401,A,44.48886845,-73.22158826
Downtown,E1,19-0000683,EMS call,2/1/2019 8:58,2/1/2019 8:58,2/1/2019 8:59,2/1/2019 9:01,2/1/2019 9:02,2/1/2019 9:18,BURLINGTON,5401,C,44.46840364,-73.2057048
Downtown,T1,19-0002871,"Alarm system activation (no fire), unintentional",5/15/2019 6:05,5/15/2019 6:05,5/15/2019 6:06,5/15/2019 6:10,5/15/2019 6:11,5/15/2019 6:14,BURLINGTON,5401,A,44.49592777,-73.1958116
Downtown,E1,19-0000716,EMS call,2/2/2019 5:49,2/2/2019 5:49,2/2/2019 5:51,2/2/2019 5:54,2/2/2019 5:54,2/2/2019 6:29,BURLINGTON,5401,A,44.46351703,-73.20323235
Downtown,E1,19-0003121,EMS call,5/26/2019 21:49,5/26/2019 21:49,5/26/2019 21:50,5/26/2019 21:50,5/26/2019 21:50,5/26/2019 21:57,BURLINGTON,5401,C,44.49442973,-73.21548193
Old North End,E1,19-0000853,Carbon monoxide detector activation due to malfunction,2/7/2019 16:55,2/7/2019 16:55,2/7/2019 16:55,2/7/2019 16:59,2/7/2019 17:02,2/7/2019 17:02,BURLINGTON,5401,C,44.49501226,-73.24161806
Old North End,E1,19-0003190,EMS call,5/29/2019 19:44,5/29/2019 19:44,5/29/2019 19:45,5/29/2019 19:45,5/29/2019 19:50,5/29/2019 20:35,BURLINGTON,5401,C,44.48924037,-73.24866916
Downtown,E1,19-0003589,EMS call,6/15/2019 16:57,6/15/2019 16:57,6/15/2019 16:58,6/15/2019 17:00,6/15/2019 17:02,6/15/2019 17:11,BURLINGTON,5401,B,44.47035434,-73.19469208
Old North End,A2,19-0005477,EMS call,9/3/2019 19:22,9/3/2019 19:22,9/3/2019 19:22,9/3/2019 19:24,9/3/2019 19:25,9/3/2019 19:29,BURLINGTON,5401,A,44.48843211,-73.18414824
South End,E5,19-0006600,EMS call,10/19/2019 9:45,10/19/2019 9:45,10/19/2019 9:49,10/19/2019 9:51,10/19/2019 9:53,10/19/2019 9:58,BURLINGTON,5401,B,44.45126976,-73.23807807
Downtown,A2,19-0003906,EMS call,6/28/2019 21:07,6/28/2019 21:07,6/28/2019 21:07,6/28/2019 21:09,6/28/2019 21:12,6/28/2019 21:52,BURLINGTON,5401,C,44.47241698,-73.18920203
South End,E5,19-0002465,EMS call,4/25/2019 10:41,4/25/2019 10:41,4/25/2019 10:42,4/25/2019 10:42,4/25/2019 10:49,4/25/2019 11:14,BURLINGTON,5401,B,44.43508983,-73.2205419
Old North End,A2,19-0004331,EMS call,7/17/2019 14:25,7/17/2019 14:25,7/17/2019 14:26,7/17/2019 14:26,7/17/2019 14:27,7/17/2019 14:52,BURLINGTON,5401,A,44.49769221,-73.22444071
South End,E5,19-0002709,EMS call,5/6/2019 2:03,5/6/2019 2:03,5/6/2019 2:04,5/6/2019 2:08,5/6/2019 2:09,5/6/2019 2:46,BURLINGTON,5401,C,44.47181959,-73.20417054
Old North End,A2,19-0006281,EMS call,10/6/2019 17:08,10/6/2019 17:08,10/6/2019 17:09,10/6/2019 17:10,10/6/2019 17:13,10/6/2019 17:39,BURLINGTON,5401,A,44.47819168,-73.2289772
South End,E5,19-0002747,Motor vehicle accident with no injuries,5/8/2019 12:13,5/8/2019 12:13,5/8/2019 12:13,5/8/2019 12:15,5/8/2019 12:17,5/8/2019 12:27,BURLINGTON,5401,C,44.4597243,-73.19496198
Downtown,E1,18-0005151,EMS call,8/23/2018 18:57,8/23/2018 18:57,8/23/2018 18:58,8/23/2018 19:00,8/23/2018 19:02,8/23/2018 19:09,BURLINGTON,5401,C,44.46704148,-73.23754692
South End,E5,18-0005637,EMS call,9/13/2018 8:28,9/13/2018 8:28,9/13/2018 8:28,9/13/2018 8:30,9/13/2018 8:32,9/13/2018 8:44,BURLINGTON,5401,C,44.44424279,-73.23103857
Hill Section,T1,18-0005239,"Smoke detector activation (no fire), unintentional",8/27/2018 16:41,8/27/2018 16:41,8/27/2018 16:42,8/27/2018 16:44,8/27/2018 16:47,8/27/2018 17:00,BURLINGTON,5401,A,44.48427167,-73.18050095
South End,E5,18-0006901,"Vehicle accident, general cleanup",11/2/2018 19:01,11/2/2018 19:01,11/2/2018 19:04,11/2/2018 19:07,11/2/2018 19:10,11/2/2018 19:21,BURLINGTON,5401,B,44.48072891,-73.18517248
Downtown,E1,18-0005504,EMS call,9/8/2018 12:18,9/8/2018 12:18,9/8/2018 12:18,9/8/2018 12:20,9/8/2018 12:21,9/8/2018 12:29,BURLINGTON,5401,A,44.46962881,-73.17933873
South End,E5,18-0004588,EMS call,8/1/2018 15:38,8/1/2018 15:38,8/1/2018 15:39,8/1/2018 15:39,8/1/2018 15:43,8/1/2018 16:09,BURLINGTON,5401,B,44.44665738,-73.18383637
Downtown,T1,18-0007374,Assist invalid,11/28/2018 0:06,11/28/2018 0:06,11/28/2018 0:07,11/28/2018 0:10,11/28/2018 0:13,11/28/2018 0:20,BURLINGTON,5401,C,44.47078032,-73.2289722
South End,E5,18-0007142,EMS call,11/15/2018 6:20,11/15/2018 6:20,11/15/2018 6:21,11/15/2018 6:22,11/15/2018 6:24,11/15/2018 7:04,BURLINGTON,5401,C,44.4779036,-73.20342323
South End,22A1,18-0007410,EMS call,11/29/2018 12:14,11/29/2018 12:14,11/29/2018 12:16,11/29/2018 12:18,11/29/2018 12:26,11/29/2018 12:59,BURLINGTON,5401,B,44.45724822,-73.2289671
Hill Section,E5,19-0005443,EMS call,9/2/2019 8:32,9/2/2019 8:32,9/2/2019 8:32,9/2/2019 8:34,9/2/2019 8:35,9/2/2019 8:47,BURLINGTON,5401,C,44.47608684,-73.24053452
Downtown,T1,18-0007623,Sprinkler activated due to the failure or malfunction of the sprinkler system,12/9/2018 13:41,12/9/2018 13:41,12/9/2018 13:42,12/9/2018 13:44,12/9/2018 13:45,12/9/2018 14:13,BURLINGTON,5401,C,44.45526606,-73.19961315
South End,E5,19-0006136,Assist invalid,9/30/2019 12:41,9/30/2019 12:41,9/30/2019 12:41,9/30/2019 12:43,9/30/2019 12:49,9/30/2019 12:57,BURLINGTON,5401,A,44.43962908,-73.19488179
Downtown,E1,19-0006850,No incident found on arrival at dispatch address,10/30/2019 11:57,10/30/2019 11:57,10/30/2019 11:59,10/30/2019 12:00,10/30/2019 12:00,10/30/2019 12:04,BURLINGTON,5401,A,44.48757333,-73.22051119
South End,E5,19-0004228,No incident found on arrival at dispatch address,7/13/2019 14:57,7/13/2019 14:57,7/13/2019 14:57,7/13/2019 14:59,7/13/2019 15:01,7/13/2019 15:05,BURLINGTON,5401,C,44.44243692,-73.20586327
Old North End,T1,19-0001208,EMS call,2/25/2019 6:15,2/25/2019 6:15,2/25/2019 6:16,2/25/2019 6:18,2/25/2019 6:19,2/25/2019 6:31,BURLINGTON,5401,C,44.47960332,-73.23150285
South End,E5,19-0004240,"Good intent call, other",7/14/2019 5:00,7/14/2019 5:00,7/14/2019 5:01,7/14/2019 5:03,7/14/2019 5:07,7/14/2019 5:17,BURLINGTON,5401,A,44.4487988,-73.22982555
Hill Section,E1,19-0001209,"Alarm system activation (no fire), unintentional",2/25/2019 8:17,2/25/2019 8:17,2/25/2019 8:19,2/25/2019 8:21,2/25/2019 8:23,2/25/2019 8:36,BURLINGTON,5401,C,44.4669077,-73.21911997
Downtown,E5,18-0007344,EMS call,11/26/2018 11:31,11/26/2018 11:31,11/26/2018 11:33,11/26/2018 11:33,11/26/2018 11:33,11/26/2018 12:05,BURLINGTON,5401,B,44.5021372,-73.21706465
Downtown,A2,19-0003826,EMS call,6/25/2019 10:40,6/25/2019 10:40,6/25/2019 10:40,6/25/2019 10:42,6/25/2019 10:48,6/25/2019 11:43,BURLINGTON,5401,C,44.45412569,-73.21807378
Hill Section,E1,19-0001026,EMS call where injured party has been transported by a non-fire service agency or left the scene prior to arrival,2/16/2019 6:14,2/16/2019 6:14,2/16/2019 6:16,2/16/2019 6:18,2/16/2019 6:24,2/16/2019 6:32,SOUTH BURLINGTON,5403,C,44.46194524,-73.21876136
New North End,A2,19-0002836,EMS call,5/13/2019 8:21,5/13/2019 8:21,5/13/2019 8:22,5/13/2019 8:24,5/13/2019 8:26,5/13/2019 9:27,BURLINGTON,5408,B,44.52304501,-73.25287278
Downtown,T1,19-0001107,"Smoke detector activation (no fire), unintentional",2/20/2019 13:40,2/20/2019 13:40,2/20/2019 13:40,2/20/2019 13:44,2/20/2019 13:44,2/20/2019 13:47,BURLINGTON,5401,A,44.48056112,-73.20152653
Downtown,A2,19-0002857,EMS call,5/14/2019 13:46,5/14/2019 13:46,5/14/2019 13:48,5/14/2019 13:48,5/14/2019 13:52,5/14/2019 14:47,BURLINGTON,5401,C,44.49613653,-73.22204753
Downtown,E1,19-0003770,EMS call,6/22/2019 21:20,6/22/2019 21:20,6/22/2019 21:21,6/22/2019 21:23,6/22/2019 21:25,6/22/2019 21:32,BURLINGTON,5401,C,44.4590623,-73.2030051
